SWEREF99TM_N,SWEREF99TM_E,Län,Lokal,Fiske,redskapet,Fångstområde1,StationsNr1,DJUPSTRATUM,Störning1,Fiskedatum1,Ansträngning,Fångsttyp1,Artbestämning,Antal1,Vikt,Beräknad_vikt1,Antal_per_anstr1,Fisketid_enhet,Fisketid,Redskap_enhet,Antal_Redskap,Lat_grader,Long_grader,Information
6697110,676165,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Abborre,12,"0,608","0,675","12,00",natt,1,översiktsnät,1,"60,37198","18,19512","K098
Gädda maska 10 ingen vikt då den återutsattes
Sutare maska 55 ingen vikt då den återutsattes"
6697110,676165,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Gädda,1,,"0,864","1,00",natt,1,översiktsnät,1,"60,37198","18,19512","K098
Gädda maska 10 ingen vikt då den återutsattes
Sutare maska 55 ingen vikt då den återutsattes"
6697110,676165,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Gärs,1,"0,023","0,018","1,00",natt,1,översiktsnät,1,"60,37198","18,19512","K098
Gädda maska 10 ingen vikt då den återutsattes
Sutare maska 55 ingen vikt då den återutsattes"
6697110,676165,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Mört,21,"0,420","0,424","21,00",natt,1,översiktsnät,1,"60,37198","18,19512","K098
Gädda maska 10 ingen vikt då den återutsattes
Sutare maska 55 ingen vikt då den återutsattes"
6697110,676165,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Sutare,3,"1,298","2,475","3,00",natt,1,översiktsnät,1,"60,37198","18,19512","K098
Gädda maska 10 ingen vikt då den återutsattes
Sutare maska 55 ingen vikt då den återutsattes"
6697009,676256,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Abborre,30,"0,582","0,590","30,00",natt,1,översiktsnät,1,"60,37103","18,19668","Station 4; djup 1,7 m"
6697009,676256,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Mört,6,"0,105","0,108","6,00",natt,1,översiktsnät,1,"60,37103","18,19668","Station 4; djup 1,7 m"
6696920,676147,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Abborre,36,"1,777","1,976","36,00",natt,1,översiktsnät,1,"60,37028","18,19463",K098
6696920,676147,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Mört,9,"0,127","0,132","9,00",natt,1,översiktsnät,1,"60,37028","18,19463",K098
6696906,676328,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Abborre,51,"1,683","1,914","51,00",natt,1,översiktsnät,1,"60,37008","18,19788",K098
6696906,676328,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Gädda,1,"3,784","3,581","1,00",natt,1,översiktsnät,1,"60,37008","18,19788",K098
6696906,676328,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Mört,12,"0,244","0,256","12,00",natt,1,översiktsnät,1,"60,37008","18,19788",K098
6696906,676328,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Sutare,1,"0,003","0,004","1,00",natt,1,översiktsnät,1,"60,37008","18,19788",K098
6696810,676553,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Abborre,9,"0,247","0,250","9,00",natt,1,översiktsnät,1,"60,36912","18,20188","Station 3; djup 2,2 m"
6696810,676553,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Mört,8,"0,193","0,199","8,00",natt,1,översiktsnät,1,"60,36912","18,20188","Station 3; djup 2,2 m"
6696810,676553,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Sutare,2,"1,797","1,623","2,00",natt,1,översiktsnät,1,"60,36912","18,20188","Station 3; djup 2,2 m"
6696784,676297,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Abborre,38,"1,449","1,607","38,00",natt,1,översiktsnät,1,"60,36900","18,19722",K098
6696784,676297,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Mört,15,"0,191","0,215","15,00",natt,1,översiktsnät,1,"60,36900","18,19722",K098
6696708,676497,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Abborre,20,"0,410","0,400","20,00",natt,1,översiktsnät,1,"60,36823","18,20077","Station 5; djup 1,7 m"
6696708,676497,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Mört,12,"0,174","0,177","12,00",natt,1,översiktsnät,1,"60,36823","18,20077","Station 5; djup 1,7 m"
6696708,676497,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Sutare,2,"0,666","0,576","2,00",natt,1,översiktsnät,1,"60,36823","18,20077","Station 5; djup 1,7 m"
6696676,676432,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Abborre,31,"0,344","0,340","31,00",natt,1,översiktsnät,1,"60,36797","18,19957","Station 2; djup 1,6 m"
6696676,676432,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Mört,17,"0,367","0,364","17,00",natt,1,översiktsnät,1,"60,36797","18,19957","Station 2; djup 1,6 m"
6696676,676432,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Sutare,1,"1,097","0,946","1,00",natt,1,översiktsnät,1,"60,36797","18,19957","Station 2; djup 1,6 m"
6696669,676291,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Abborre,54,"1,375","1,472","54,00",natt,1,översiktsnät,1,"60,36797","18,19700",K098
6696669,676291,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Gärs,1,"0,010","0,010","1,00",natt,1,översiktsnät,1,"60,36797","18,19700",K098
6696669,676291,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Mört,19,"0,616","0,638","19,00",natt,1,översiktsnät,1,"60,36797","18,19700",K098
6696669,676291,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Sutare,3,"4,122","4,077","3,00",natt,1,översiktsnät,1,"60,36797","18,19700",K098
6696611,676455,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Abborre,46,"1,027","1,156","46,00",natt,1,översiktsnät,1,"60,36738","18,19992","K098
gädda på maska 35 har ingen vikt då den återutsattes"
6696611,676455,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Gädda,1,,"1,090","1,00",natt,1,översiktsnät,1,"60,36738","18,19992","K098
gädda på maska 35 har ingen vikt då den återutsattes"
6696611,676455,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Gärs,2,"0,026","0,023","2,00",natt,1,översiktsnät,1,"60,36738","18,19992","K098
gädda på maska 35 har ingen vikt då den återutsattes"
6696611,676455,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Mört,22,"0,384","0,408","22,00",natt,1,översiktsnät,1,"60,36738","18,19992","K098
gädda på maska 35 har ingen vikt då den återutsattes"
6696611,676455,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2014-09-04,1,Provfiskad ,Sutare,1,"0,002","0,002","1,00",natt,1,översiktsnät,1,"60,36738","18,19992","K098
gädda på maska 35 har ingen vikt då den återutsattes"
6696528,676422,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Abborre,29,"1,206","1,261","29,00",natt,1,översiktsnät,1,"60,36665","18,19925","Station 1; djup 2,0 m"
6696528,676422,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Gärs,5,"0,014","0,013","5,00",natt,1,översiktsnät,1,"60,36665","18,19925","Station 1; djup 2,0 m"
6696528,676422,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Eckarfjärden (insjö),, -,NEJ,2013-09-04,1,Provfiskad ,Mört,15,"0,586","0,558","15,00",natt,1,översiktsnät,1,"60,36665","18,19925","Station 1; djup 2,0 m"
6697441,677590,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Abborre,28,"0,808","0,881","28,00",natt,1,översiktsnät,1,"60,37432","18,22120",Station 6
6697441,677590,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Gärs,1,"0,008","0,007","1,00",natt,1,översiktsnät,1,"60,37432","18,22120",Station 6
6697441,677590,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Mört,2,"0,108","0,117","2,00",natt,1,översiktsnät,1,"60,37432","18,22120",Station 6
6697441,677590,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Ruda,18,"7,991","7,975","18,00",natt,1,översiktsnät,1,"60,37432","18,22120",Station 6
6697441,677590,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Sutare,3,"1,556","1,735","3,00",natt,1,översiktsnät,1,"60,37432","18,22120",Station 6
6697369,677189,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Abborre,39,"1,792","1,998","39,00",natt,1,översiktsnät,1,"60,37385","18,21388",Station 5
6697369,677189,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Ruda,6,"2,893","2,984","6,00",natt,1,översiktsnät,1,"60,37385","18,21388",Station 5
6697369,677189,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Sutare,6,"2,707","2,865","6,00",natt,1,översiktsnät,1,"60,37385","18,21388",Station 5
6697351,677224,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Abborre,20,"0,953","1,190","20,00",natt,1,översiktsnät,1,"60,37368","18,21450",Station 4
6697351,677224,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Gärs,1,"0,005","0,005","1,00",natt,1,översiktsnät,1,"60,37368","18,21450",Station 4
6697351,677224,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Löja,1,"0,002","0,001","1,00",natt,1,översiktsnät,1,"60,37368","18,21450",Station 4
6697351,677224,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Mört,9,"0,447","0,445","9,00",natt,1,översiktsnät,1,"60,37368","18,21450",Station 4
6697351,677224,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Ruda,14,"5,999","6,157","14,00",natt,1,översiktsnät,1,"60,37368","18,21450",Station 4
6697351,677224,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Sutare,3,"1,418","1,787","3,00",natt,1,översiktsnät,1,"60,37368","18,21450",Station 4
6697078,677446,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Abborre,10,"0,643","0,768","10,00",natt,1,översiktsnät,1,"60,37113","18,21827",Station 3
6697078,677446,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Gärs,1,"0,012","0,010","1,00",natt,1,översiktsnät,1,"60,37113","18,21827",Station 3
6697078,677446,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Mört,8,"0,266","0,269","8,00",natt,1,översiktsnät,1,"60,37113","18,21827",Station 3
6697078,677446,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Ruda,14,"4,793","5,039","14,00",natt,1,översiktsnät,1,"60,37113","18,21827",Station 3
6697078,677446,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Sutare,1,"0,362","0,377","1,00",natt,1,översiktsnät,1,"60,37113","18,21827",Station 3
6697062,677467,Uppsala län,Forsmark,SKB akustik sjöar,"Drottningholm12 10-60-30-43-22-50-33-12,5-25-38-75-16,5",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Abborre,42,"2,952","3,605","42,00",natt,1,översiktsnät,1,"60,37098","18,21865",Station 4
6697062,677467,Uppsala län,Forsmark,SKB akustik sjöar,"Drottningholm12 10-60-30-43-22-50-33-12,5-25-38-75-16,5",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Mört,2,"0,068","0,070","2,00",natt,1,översiktsnät,1,"60,37098","18,21865",Station 4
6697062,677467,Uppsala län,Forsmark,SKB akustik sjöar,"Drottningholm12 10-60-30-43-22-50-33-12,5-25-38-75-16,5",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Ruda,24,"9,448","9,378","24,00",natt,1,översiktsnät,1,"60,37098","18,21865",Station 4
6697062,677467,Uppsala län,Forsmark,SKB akustik sjöar,"Drottningholm12 10-60-30-43-22-50-33-12,5-25-38-75-16,5",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Sutare,2,"1,144","1,127","2,00",natt,1,översiktsnät,1,"60,37098","18,21865",Station 4
6696780,677636,Uppsala län,Forsmark,SKB akustik sjöar,"Drottningholm12 10-60-30-43-22-50-33-12,5-25-38-75-16,5",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Abborre,77,"2,795","3,341","77,00",natt,1,översiktsnät,1,"60,36838","18,22145",Station 3
6696780,677636,Uppsala län,Forsmark,SKB akustik sjöar,"Drottningholm12 10-60-30-43-22-50-33-12,5-25-38-75-16,5",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Mört,9,"0,440","0,452","9,00",natt,1,översiktsnät,1,"60,36838","18,22145",Station 3
6696780,677636,Uppsala län,Forsmark,SKB akustik sjöar,"Drottningholm12 10-60-30-43-22-50-33-12,5-25-38-75-16,5",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Ruda,11,"5,221","5,564","11,00",natt,1,översiktsnät,1,"60,36838","18,22145",Station 3
6696780,677636,Uppsala län,Forsmark,SKB akustik sjöar,"Drottningholm12 10-60-30-43-22-50-33-12,5-25-38-75-16,5",Fiskarfjärden (insjö),, -,NEJ,2013-06-14,1,Provfiskad ,Sutare,6,"3,181","3,219","6,00",natt,1,översiktsnät,1,"60,36838","18,22145",Station 3
6696775,677657,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Abborre,30,"1,044","1,265","30,00",natt,1,översiktsnät,1,"60,36832","18,22182",Station 2
6696775,677657,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Gärs,1,"0,005","0,005","1,00",natt,1,översiktsnät,1,"60,36832","18,22182",Station 2
6696775,677657,Uppsala län,Forsmark,SKB akustik sjöar,"Nordiskt översiktsnät - Bnord12 (43,19,6,10,55,8,12,24,15,5,35,29)",Fiskarfjärden (insjö),, -,NEJ,2013-08-30,1,Provfiskad ,Mört,22,"0,928","0,991","22,00",natt,1,översiktsnät,1,"60,36832","18,22182",Station 2
